Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",F,6,49
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",FAIL,1,49
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",PASS,2,49
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",A,9,52
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",B,16,52
202202,[Earth Sciences 1000,Earth Systems,"Belley, Philippe",C,13,52
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",D,3,52
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",F,10,52
202202,Earth Sciences 1000,Earth Systems,"Belley, Philippe",FAIL,1,52
202202,Earth Sciences 1002,Cnepts/Mthds in Earth Science,"Deemer, Sharon J",A,8,44
202202,Earth Sciences 1002,Cncpts/Mthds in Earth Science,"Deemer, Sharon J",B,16,44
202202,Earth Sciences 1002,Cnepts/Mthds in Earth Science,"Deemer, Sharon J",C,12,44
202202,Earth Sciences 1002,Cnepts/Mthds in Earth Science,"Deemer, Sharon J",D,3,44
202202,Earth Sciences 1002,Cncpts/Mthds in Earth Science,"Deemer, Sharon J",F,5,44
202202,Earth Sciences 1002,Cncpts/Mthds in Earth Science,"Skinner, Randolph G",A,6,11
202202,Earth Sciences 1002,Cnepts/Mthds in Earth Science,"Skinner, Randolph G",B,3,11
202202,Earth Sciences 1002,Cncpts/Mthds in Earth Science,"Skinner, Randolph G",C,1,11
202202,Earth Sciences 1002,Cncpts/Mthds in Earth Science,"Skinner, Randolph G",F,1,11
202202,Earth Sciences 2031,Mineralogy & Petrography,"Indares, Aphrodite-Daphn",A,2,17
202202,Earth Sciences 2031,Mineralogy & Petrography,"Indares, Aphrodite-Daphn",B,7,17
202202,Earth Sciences 2031,Mineralogy & Petrography,"Indares, Aphrodite-Daphn",C,3,17
202202,Earth Sciences 2031,Mineralogy & Petrography,"Indares, Aphrodite-Daphn",D,1,17
202202,Earth Sciences 2031,Mineralogy & Petrography,"Indares, Aphrodite-Daphn",F,4,17
202202,Earth Sciences 2401,Structural Geology,"Thiessen, Eric",A,2,19
202202,Earth Sciences 2401,Structural Geology,"Thiessen, Eric",B,9,19
202202,Earth Sciences 2401,Structural Geology,"Thiessen, Eric",C,4,19
202202,[Earth Sciences 2401,Structural Geology,"Thiessen, Eric",D,2,19
202202,Earth Sciences 2401,Structural Geology,"Thiessen, Eric",F,2,19
202202,Earth Sciences 2916,Nat Hazards Dynamic Earth,"Mcilroy, Duncan",A,65,91
202202,Earth Sciences 2916,Nat Hazards Dynamic Earth,"Mcilroy, Duncan",B,18,91
202202,Earth Sciences 2916,Nat Hazards Dynamic Earth,"Mcilroy, Duncan",C,6,91
202202,Earth Sciences 2916,Nat Hazards Dynamic Earth,"Mcilroy, Duncan",D,1,91
202202,Earth Sciences 2916,Nat Hazards Dynamic Earth,"Mcilroy, Duncan",F,1,91
202202,Earth Sciences 2919,Introduction to Marine Geology,"Trela, Piotr",A,4,13
202202,Earth Sciences 2919,Introduction to Marine Geology,"Trela, Piotr",B,3,13
202202,Earth Sciences 2919,Introduction to Marine Geology,"Trela, Piotr",C,3,13
202202,Earth Sciences 2919,Introduction to Marine Geology,"Trela, Piotr",D,2,13
202202,Earth Sciences 2919,Introduction to Marine Geology,"Trela, Piotr",FAIL,1,13
202202,Earth Sciences 3170,Geophys for Nat Resource Sel,"Malcolm, Alison",A,,
202202,Earth Sciences 3170,Geophys for Nat Resource Sel,"Malcolm, Alison",B,,
202202,Earth Sciences 3170,Geophys for Nat Resource Sel,"Malcolm, Alison",C,,
202202,Earth Sciences 3170,Geophys for Nat Resource Sel,"Malcolm, Alison",D,,
202202,Earth Sciences 3179,Math Mthds for Geophysics,"Slawinski, Michael",A,,
202202,Earth Sciences 3562,Environ Biogeochemistry,"Smeaton, Christina Marie",FAIL,,
202202,Earth Sciences 3610,Hydrogeology,"Cheng, Tao",B,,
202202,Earth Sciences 3610,Hydrogeology,"Cheng, Tao",F,,
202202,Earth Sciences 3702,Lith/Diag & Sed Rock Prprts,"Azmy, Karem",B,,
202202,Earth Sciences 3702,Lith/Diag & Sed Rock Prprts,"Azmy, Karem",F,,
202202,Earth Sciences 3811,Paleontology,"Corlett, Hilary J",A,8,15
202202,Earth Sciences 3811,Paleontology,"Corlett, Hilary J",B,7,15
202202,Earth Sciences 4053,Petrogenesis Igneous Rck,"Denyszyn, Steven",A,,
202202,Earth Sciences 4053,Petrogenesis Igneous Rck,"Denyszyn, Steven",B,,
202202,Earth Sciences 4053,Petrogenesis Igneous Rck,"Denyszyn, Steven",F,,
202202,Earth Sciences 4171,Exploration Geophys III,"Welford, J Kim",A,,
202202,Earth Sciences 4171,Exploration Geophys III,"Welford, J Kim",B,,
202202,Earth Sciences 4173,Adv Elec/Electmgntc&Pot Fld Mt,"Farquharson, Colin G",A,,
202202,Earth Sciences 4173,Adv Elec/Electmgntc&Pot Fld Mt,"Farquharson, Colin G",C,,
202202,Earth Sciences 4211,Economic Geology,"Jamieson, John W",A,,
202202,Earth Sciences 4211,Economic Geology,"Jamieson, John W",B,,
202202,Earth Sciences 4211,Economic Geology,"Jamieson, John W",C,,
202202,Earth Sciences 4502,Advanced Geochemistry,"Babechuk, Michael",A,,
202202,Earth Sciences 4502,Advanced Geochemistry,"Babechuk, Michael",B,,
202202,Earth Sciences 4502,Advanced Geochemistry,"Babechuk, Michael",C,,
202202,Earth Sciences 4702,Sediment Basins&Hydrocarbon Ex,"Beranek, Luke",A,,
202202,Economics 1010,Intro to Microeconomics,"Raza, Syed Sundus",A,10,59
202202,Economics 1010,Intro to Microeconomics,"Raza, Syed Sundus",B,24,59
202202,Economics 1010,Intro to Microeconomics,"Raza, Syed Sundus",C,16,59
202202,Economics 1010,Intro to Microeconomics,"Raza, Syed Sundus",D,5,59
202202,Economics 1010,Intro to Microeconomics,"Raza, Syed Sundus",F,4,59
202202,Economics 1010,Intro to Microeconomics,"Ghahremanlou, Davoud",A,48,61
202202,Economics 1010,Intro to Microeconomics,"Ghahremanlou, Davoud",B,7,61
202202,Economics 1010,Intro to Microeconomics,"Ghahremanlou, Davoud",C,4,61
202202,Economics 1010,Intro to Microeconomics,"Ghahremanlou, Davoud",D,1,61
202202,Economics 1010,Intro to Microeconomics,"Ghahremanlou, Davoud",F,1,61
202202,Economics 1010,Intro to Microeconomics,"Coffin, Alison",A,9,43
202202,Economics 1010,Intro to Microeconomics,"Coffin, Alison",B,10,43
202202,Economics 1010,Intro to Microeconomics,"Coffin, Alison",C,,
202202,Economics 1010,Intro to Microeconomics,"Coffin, Alison",D,3,43
202202,Economics 1010,Intro to Microeconomics,"Coffin, Alison",F,15,43
202202,Economics 1010,Intro to Microeconomics,"Wiseman, Wanda",A,8,55
202202,Economics 1010,Intro to Microeconomics,"Wiseman, Wanda",B,24,55
202202,Economics 1010,Intro to Microeconomics,"Wiseman, Wanda",C,7,55
202202,Economics 1010,Intro to Microeconomics,"Wiseman, Wanda",D,8,55
202202,Economics 1010,Intro to Microeconomics,"Wiseman, Wanda",F,8,55
202202,Economics 1010,Intro to Microeconomics,"Doyle, Michael Joseph",A,22,111
202202,Economics 1010,Intro to Microeconomics,"Doyle, Michael Joseph",B,35,111
202202,Economics 1010,Intro to Microeconomics,"Doyle, Michael Joseph",C,28,111
202202,Economics 1010,Intro to Microeconomics,"Doyle, Michael Joseph",D,19,111
202202,Economics 1010,Intro to Microeconomics,"Doyle, Michael Joseph",F,7,111
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",A,25,94
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",B,43,94
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",C,18,94
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",D,2,94
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",F,6,94
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",A,21,97
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",B,42,97
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",C,17,97
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",D,12,97
202202,Economics 1020,Intro to Macroeconomics,"Khattab, Sherine",F,5,97
202202,Economics 1020,Intro to Macroeconomics,"Chu, Kam Hon",A,3,32
202202,Economics 1020,Intro to Macroeconomics,"Chu, Kam Hon",B,16,32
202202,Economics 1020,Intro to Macroeconomics,"Chu, Kam Hon",C,10,32
202202,Economics 1020,Intro to Macroeconomics,"Chu, Kam Hon",D,1,32
202202,Economics 1020,Intro to Macroeconomics,"Chu, Kam Hon",F,2,32
202202,Economics 1020,Intro to Macroeconomics,"Coffin, Alison",A,10,38
202202,Economics 1020,Intro to Macroeconomics,"Coffin, Alison",B,13,38
202202,Economics 1020,Intro to Macroeconomics,"Coffin, Alison",C,5,38
202202,Economics 1020,Intro to Macroeconomics,"Coffin, Alison",D,3,38
202202,Economics 1020,Intro to Macroeconomics,"Coffin, Alison",F,7,38
202202,Economics 1020,Intro to Macroeconomics,"Reza, Mohammad Selim",A,18,43
202202,Economics 1020,Intro to Macroeconomics,"Reza, Mohammad Selim",B,17,43
202202,Economics 1020,Intro to Macroeconomics,"Reza, Mohammad Selim",C,,
202202,Economics 1020,Intro to Macroeconomics,"Reza, Mohammad Selim",F,2,43
202202,Economics 1020,Intro to Macroeconomics,"Doyle, Michael Joseph",A,12,117
202202,Economics 1020,Intro to Macroeconomics,"Doyle, Michael Joseph",B,37,117
202202,Economics 1020,Intro to Macroeconomics,"Doyle, Michael Joseph",C,43,117
202202,Economics 1020,Intro to Macroeconomics,"Doyle, Michael Joseph",D,14,117
202202,Economics 1020,Intro to Macroeconomics,"Doyle, Michael Joseph",F,10,117
202202,Economics 2550,Economic Stat & Data Analysis,"Haghiri, Morteza",A,,
202202,Economics 2550,Economic Stat & Data Analysis,"Haghiri, Morteza",B,,
202202,Economics 2550,Economic Stat & Data Analysis,"Haghiri, Morteza",C,,
202202,Economics 2550,Economic Stat & Data Analysis,"Haghiri, Morteza",D,,
202202,Economics 2550,Economic Stat & Data Analysis,"Messacar, Derek",A,10,21
202202,Economics 2550,Economic Stat & Data Analysis,"Messacar, Derek",B,8,21
202202,Economics 2550,Economic Stat & Data Analysis,"Messacar, Derek",C,2,21
202202,Economics 2550,Economic Stat & Data Analysis,"Messacar, Derek",D,1,21
202202,Economics 3001,Intermed Micro Theory II,"Masoudi, Nahid",A,5,17
202202,Economics 3001,Intermed Micro Theory II,"Masoudi, Nahid",B,5,17
202202,Economics 3001,Intermed Micro Theory II,"Masoudi, Nahid",C,2,17
202202,Economics 3001,Intermed Micro Theory II,"Masoudi, Nahid",D,3,17
202202,Economics 3001,Intermed Micro Theory II,"Masoudi, Nahid",FAIL,1,17
202202,Economics 3011,Intermed Macro Theory II,"Chu, Kam Hon",A,,
202202,Economics 3011,Intermed Macro Theory II,"Chu, Kam Hon",B,,
202202,Economics 3011,Intermed Macro Theory II,"Chu, Kam Hon",C,,
202202,Economics 3080,Natrl Res&Envrnmntl Econ,"Lyssenko, Nikita",A,7,32
202202,Economics 3080,Natrl Res&Envrnmntl Econ,"Lyssenko, Nikita",B,6,32
202202,Economics 3080,Natrl Res&Envrnmntl Econ,"Lyssenko, Nikita",C,8,32
202202,Economics 3080,Natrl Res&Envrnmnitl Econ,"Lyssenko, Nikita",D,5,32
202202,Economics 3080,Natrl Res&Envrnmntl Econ,"Lyssenko, Nikita",F,4,32
202202,Economics 3080,Natrl Res&Envrnmntl Econ,"Lyssenko, Nikita",PASS,1,32
202202,Economics 3085,Issues in Ecological Economics,"Gruezmacher, Monica",A,11,14
202202,Economics 3085,Issues in Ecological Economics,"Gruezmacher, Monica",B,3,14
202202,Economics 3551,Mathematical Economics II,"Masoudi, Nahid",A,2,15
202202,Economics 3551,Mathematical Economics II,"Masoudi, Nahid",B,1,15
202202,Economics 3551,Mathematical Economics II,"Masoudi, Nahid",C,,
202202,Economics 3551,Mathematical Economics II,"Masoudi, Nahid",D,4,15
202202,Economics 3551,Mathematical Economics II,"Masoudi, Nahid",F,3,15
202202,Economics 4085,Advanced Environmental Econ,"Martinez-Espineira, Roberto",A,,
202202,Economics 4085,Advanced Environmental Econ,"Martinez-Espineira, Roberto",B,,
202202,Economics 4085,Advanced Environmental Econ,"Martinez-Espineira, Roberto",C,,
202202,Economics 4085,Advanced Environmental Econ,"Martinez-Espineira, Roberto",D,,
202202,Economics 4085,Advanced Environmental Econ,"Martinez-Espineira, Roberto",F,,
202202,Economics 4120,App Welfare Econ/Cost Be,"Martinez-Espineira, Roberto",A,,
202202,Economics 4120,App Welfare Econ/Cost Be,"Martinez-Espineira, Roberto",B,,
202202,Economics 4120,App Welfare Econ/Cost Be,"Martinez-Espineira, Roberto",C,,
202202,Economics 4120,App Welfare Econ/Cost Be,"Martinez-Espineira, Roberto",D,,
202202,Economics 4120,App Welfare Econ/Cost Be,"Martinez-Espineira, Roberto",F,,
202202,Economics 4200,Game Theory,"Masoudi, Nahid",A,8,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",B,4,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",C,6,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",D,2,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",F,2,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",FAIL,1,25
202202,Economics 4200,Game Theory,"Masoudi, Nahid",PASS,1,25
202202,Economics 4551,Econometrics 2,"Messacar, Derek",A,,
202202,Economics 4551,Econometrics 2,"Messacar, Derek",B,,
202202,Education 2040,Basic Interpersonal Com,"Luby-Coughlan, Paula Mary",A,15,19
202202,Education 2040,Basic Interpersonal Com,"Luby-Coughlan, Paula Mary",B,4,19
202202,Education 2520,Voice & Choral Methods,"Buley, David",A,14,14
202202,Education 2710,Crs Orgnztn & Dvlp Post-Sec Ed,"Powell, Heather",A,33,37
202202,Education 2710,Crs Orgnztn & Dvip Post-Sec Ed,"Powell, Heather",B,2,37
202202,Education 2710,Crs Orgnztn & Dvlp Post-Sec Ed,"Powell, Heather",F,2,37
202202,Education 2720,Intro Post-Secondary Educ,"Hoben, John",A,22,31
202202,Education 2720,Intro Post-Secondary Educ,"Hoben, John",B,6,31
202202,Education 2720,Intro Post-Secondary Educ,"Hoben, John",F,2,31
202202,Education 2720,Intro Post-Secondary Educ,"Hoben, John",PASS,1,31
202202,Education 2730,Gen Meths/Teach in P-S Ed.,"Hardy, Gregory Scott",A,10,13
202202,Education 2730,Gen Meths/Teach in P-S Ed.,"Hardy, Gregory Scott",B,1,13
202202,Education 2730,Gen Meths/Teach in P-S Ed.,"Hardy, Gregory Scott",C,1,13
202202,Education 2730,Gen Meths/Teach in P-S Ed.,"Hardy, Gregory Scott",F,1,13
202202,Education 2752,Teach Current&Emerg Power Tech,"King, Paul Gerard",A,17,17
202202,Education 2803,Educ Aspects/Adult Devel,"Kirby, Dale",A,,
202202,Education 2803,Educ Aspects/Adult Devel,"Kirby, Dale",B,,
202202,Education 2803,Educ Aspects/Adult Devel,"Kirby, Dale",PASS,,
202202,Education 2806,Sociology Of Adult Educ,"Dintoe, Seitebaleng Susan",A,11,12
202202,Education 2806,Sociology Of Adult Educ,"Dintoe, Seitebaleng Susan",F,1,12
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",A,9,15
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",B,4,15
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",C,2,15
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",A,12,38
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",B,18,38
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",C,5,38
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",D,2,38
202202,Education 2900,Intro to Stats in Educ,"Wells, Patrick Raymond",F,1,38
202202,Education 3040,Assess&Develop Child Lang Ab,"Sinclair, Jeanne",A,14,15
202202,Education 3040,Assess&Develop Child Lang Ab,"Sinclair, Jeanne",B,1,15
202202,Education 3131,Music Educ Prim/Elem Grades,"Tuinstra, Beth",A,41,41
202202,Education 3210,Intro to Counselling,"Pickett, Sarah",A,20,24
202202,Education 3210,Intro to Counselling,"Pickett, Sarah",B,4,24
202202,Education 3211,Intro To Career Educ,"Harris, Gregory",A,25,31
202202,Education 3211,Intro To Career Educ,"Harris, Gregory",B,1,31
202202,Education 3211,Intro To Career Educ,"Harris, Gregory",D,1,31
202202,Education 3211,Intro To Career Educ,"Harris, Gregory",F,2,31
202202,Education 3211,Intro To Career Educ,"Harris, Gregory",PASS,2,31
202202,Education 3273,Science in Prim/Elem Grades,"Azam, Saiga",A,37,39
202202,Education 3273,Science in Prim/Elem Grades,"Azam, Saiga",B,2,39
202202,Education 3312,Lang Arts Prim/Elem School |,"Buley, Jan",A,34,34
202202,Education 3322,Childrens Lit Prim/Elem School,"Burke, Anne",A,32,32
202202,Education 3322,Childrens Lit Prim/Elem School,"Bartlett, Gennita",A,,
202202,Education 3440,Organ & Admin/Adult Educ,"Hoben, John",A,12,14
202202,Education 3440,Organ & Admin/Adult Educ,"Hoben, John",B,2,14
202202,Education 3543,Lang Arts Prim/Elem Sch II,"Doyle, Antoinette",A,18,42
202202,Education 3543,Lang Arts Prim/Elem Sch Il,"Doyle, Antoinette",B,24,42
202202,Education 3600,Academic & Behavioural Assess,"Penney, David",A,,
202202,Education 3650,Practicum Special Education,"Young, Gabrielle",A,,
202202,Education 3650,Practicum Special Education,"Young, Gabrielle",B,,
202202,Education 3680,Thrp Intvntns for ASD in ES,"Maich, Kimberly Anne",A,21,22
202202,Education 3680,Thrp Intvntns for ASD in ES,"Maich, Kimberly Anne",B,1,22
202202,Education 3690,Collab Prct/Mon Stu Progress,"Penney, Sharon C",A,9,11
202202,Education 3690,Collab Prct/Mon Stu Progress,"Penney, Sharon C",B,2,11
202202,Education 3925,Int/Sec School Music Methods,"Bennett, Katharine W",A,12,14
202202,Education 3925,Int/Sec School Music Methods,"Bennett, Katharine W",B,1,14
202202,Education 3925,Int/Sec School Music Methods,"Bennett, Katharine W",C,1,14
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",A,33,34
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",B,1,34
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",A,41,42
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",B,1,42
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",A,38,39
202202,Education 3940,Mathematics In P & E Grades,"Stordy, Mary",B,1,39
202202,Education 3962,Social Studies Prim/Elem Sch,"Fillier, Darryl",A,28,42
202202,Education 3962,Social Studies Prim/Elem Sch,"Fillier, Darryl",B,14,42
202202,Education 3962,Social Studies Prim/Elem Sch,"Vaandering, Dorothy",A,35,39
202202,Education 3962,Social Studies Prim/Elem Sch,"Vaandering, Dorothy",B,4,39
202202,Education 4240,Intro Exceptional Learnr,"Penney, Sharon C",A,5,14
202202,Education 4240,Intro Exceptional Learnr,"Penney, Sharon C",B,3,14
202202,Education 4240,Intro Exceptional Learnr,"Penney, Sharon C",F,1,14
202202,Education 4240,Intro Exceptional Learnr,"Penney, Sharon C",PASS,5,14
202202,Education 4242,Ident& Remediation/Learn Diff,"Coley, Thelma",A,32,34
202202,Education 4242,Ident& Remediation/Learn Diff,"Coley, Thelma",B,2,34
202202,Education 4242,Ident& Remediation/Learn Diff,"Coley, Thelma",A,41,43
202202,Education 4242,Ident& Remediation/Learn Diff,"Coley, Thelma",B,2,43
202202,Education 4242,Ident& Remediation/Learn Diff,"Coley, Thelma",A,33,33
202202,Education 4242,Ident& Remediation/Learn Diff,"King, Denise Valerie",A,,
202202,Education 4350,Reading Content Areas St.,"Croix, Norma Mary",A,30,32
202202,Education 4350,Reading Content Areas St.,"Croix, Norma Mary",B,1,32
202202,Education 4362,Sociological Perspctv Tch/Lrn,"Morrison, Connie",A,37,38
202202,Education 4362,Sociological Perspctv Tch/Lrn,"Morrison, Connie",C,1,38
